default_code,name,categ_id,list_price,standard_price,type,barcode,weight,x_puff_count,x_flavor,x_volume,x_nicotine_level,x_pack_size,x_brand,x_resistance
DEFAMP500524,Elf Bar Airo Max 5000 Puffs Disposable 10 Pack-Pineapple Lemonade,All / Disposables,120.0,76.0,goods,,0.0,5000,Pineapple Lemonade,0,0,10,Elf Bar,
DEFAMP500525,Elf Bar Airo Max 5000 Puffs Disposable 10 Pack-Florida Crush,All / Disposables,120.0,76.0,goods,,0.0,5000,Florida Crush,0,0,10,Elf Bar,
DEFAMP500526,Elf Bar Airo Max 5000 Puffs Disposable 10 Pack-Georgia Peach Ice,All / Disposables,120.0,76.0,goods,,0.0,5000,Georgia Peach Ice,0,0,10,Elf Bar,
DEFAMP500527,Elf Bar Airo Max 5000 Puffs Disposable 10 Pack-Yummy Bear Ice,All / Disposables,120.0,76.0,goods,,0.0,5000,Yummy Bear Ice,0,0,10,Elf Bar,
DLUCHS500702,Lucid Charge Disposable 7000 Puffs 12mL Single Disposable-Aloe Pineapple Ice,All / Disposables,9.75,6.6,goods,616943336788,2.2,0,Aloe Pineapple Ice,0,0,1,Lucid,
DLUCHS500706,Lucid Charge Disposable 7000 Puffs 12mL Single Disposable-Cool Mint,All / Disposables,9.75,6.6,goods,,0.0,0,Cool Mint,0,0,1,Lucid,
DLUCHS500707,Lucid Charge Disposable 7000 Puffs 12mL Single Disposable-Dragon Lychee Ice,All / Disposables,9.75,6.6,goods,616943336801,2.2,0,Dragon Lychee Ice,0,0,1,Lucid,
DLUCHS500713,Lucid Charge Disposable 7000 Puffs 12mL Single Disposable-Peach Mango Strawberry,All / Disposables,9.75,6.6,goods,616943336849,2.2,0,Peach Mango Strawberry,0,0,1,Lucid,
DLUCHS500714,Lucid Charge Disposable 7000 Puffs 12mL Single Disposable-Peach Orange Cranberry,All / Disposables,9.75,6.6,goods,616943336832,2.2,0,Peach Orange Cranberry,0,0,1,Lucid,
DLUCHS500715,Lucid Charge Disposable 7000 Puffs 12mL Single Disposable-Sour Blueberry Punch,All / Disposables,9.75,6.6,goods,616943336856,2.2,0,Sour Blueberry Punch,0,0,1,Lucid,
DLUCHS500708,Lucid Charge Disposable 7000 Puffs 12mL Single Disposable-Grapple Ice,All / Disposables,9.75,6.6,goods,616943336818,2.2,0,Grapple Ice,0,0,1,Lucid,
DLUCHS500716,Lucid Charge Disposable 7000 Puffs 12mL Single Disposable-Sour Strawberry Punch,All / Disposables,9.75,6.6,goods,616943336863,2.2,0,Sour Strawberry Punch,0,0,1,Lucid,
DLUCHS500710,Lucid Charge Disposable 7000 Puffs 12mL Single Disposable-Kiwi Berry Ice,All / Disposables,9.75,6.6,goods,616943336825,2.2,0,Kiwi Berry Ice,0,0,1,Lucid,
DNOVOP500612,SMOK Novo Bar AL6000 Disposable 10-Pack-Mr Pepper,All / Disposables,60.0,50.0,goods,,0.0,0,Mr Pepper,0,0,10,SMOK,
DFKRBP500701,Funky Republic Ti7000 Disposable-5-pack-Blue Razz Ice,All / Disposables,25.0,48.0,goods,6937643576750,15.0,5000,Blue Razz Ice,0,0,5,Funky Republic,
DFKRBP500702,Funky Republic Ti7000 Disposable-5-pack-California Cherry,All / Disposables,25.0,48.0,goods,,0.0,5000,California Cherry,0,0,5,Funky Republic,
DFKRBP500703,Funky Republic Ti7000 Disposable-5-pack-Cantaloupe Apple,All / Disposables,25.0,48.0,goods,,0.0,5000,Cantaloupe Apple,0,0,5,Funky Republic,
DFKRBP500704,Funky Republic Ti7000 Disposable-5-pack-Passion Fruit Kiwi Lime,All / Disposables,25.0,48.0,goods,,0.0,5000,Passion Fruit Kiwi Lime,0,0,5,Funky Republic,
DFKRBP500705,Funky Republic Ti7000 Disposable-5-pack-Peach Mango Watermelon,All / Disposables,25.0,48.0,goods,,0.0,5000,Peach Mango Watermelon,0,0,5,Funky Republic,
DFKRBP500706,Funky Republic Ti7000 Disposable-5-pack-Pineapple Coconut Ice,All / Disposables,25.0,48.0,goods,,0.0,5000,Pineapple Coconut Ice,0,0,5,Funky Republic,
DFKRBP500707,Funky Republic Ti7000 Disposable-5-pack-Rainbow Cloudz,All / Disposables,25.0,48.0,goods,,0.0,5000,Rainbow Cloudz,0,0,5,Funky Republic,
DFKRBP500708,Funky Republic Ti7000 Disposable-5-pack-Strawberry Banana,All / Disposables,25.0,48.0,goods,,0.0,5000,Strawberry Banana,0,0,5,Funky Republic,
DFKRBP500709,Funky Republic Ti7000 Disposable-5-pack-Tropical Rainbow Blast,All / Disposables,25.0,48.0,goods,,0.0,5000,Tropical Rainbow Blast,0,0,5,Funky Republic,
DFKRBP500710,Funky Republic Ti7000 Disposable-5-pack-Watermelon Ice,All / Disposables,25.0,48.0,goods,,0.0,5000,Watermelon Ice,0,0,5,Funky Republic,
DFKRBP500711,Funky Republic Ti7000 Disposable-5-pack-Peach Pie,All / Disposables,25.0,48.0,goods,6937643576804,15.0,5000,Peach Pie,0,0,5,Funky Republic,
DFKRBP500712,Funky Republic Ti7000 Disposable-5-pack-Pink Bomb,All / Disposables,25.0,48.0,goods,,0.0,5000,Pink Bomb,0,0,5,Funky Republic,
DFKRBP500713,Funky Republic Ti7000 Disposable-5-pack-Pomelo Pearl Grape,All / Disposables,25.0,48.0,goods,6937643576842,15.0,5000,Pomelo Pearl Grape,0,0,5,Funky Republic,
DFKRBP500714,Funky Republic Ti7000 Disposable-5-pack-Super Berry,All / Disposables,25.0,48.0,goods,,0.0,5000,Super Berry,0,0,5,Funky Republic,
DFKRBP500715,Funky Republic Ti7000 Disposable-5-pack-Tropical Island,All / Disposables,25.0,48.0,goods,,0.0,5000,Tropical Island,0,0,5,Funky Republic,
DLFJEP500601,Lafi Jewels 6500 Puffs Disposable 10-Pack-Banana Ice,All / Disposables,75.0,52.5,goods,,0.0,0,Banana Ice,0,0,10,LAFI,
DLFJEP500602,Lafi Jewels 6500 Puffs Disposable 10-Pack-Black Ice,All / Disposables,75.0,52.5,goods,,0.0,0,Black Ice,0,0,10,LAFI,
DLFJEP500603,Lafi Jewels 6500 Puffs Disposable 10-Pack-Blueberry Mint,All / Disposables,75.0,52.5,goods,,0.0,0,Blueberry Mint,0,0,10,LAFI,
DLFJEP500604,Lafi Jewels 6500 Puffs Disposable 10-Pack-Blue Razz Ice,All / Disposables,75.0,52.5,goods,,0.0,0,Blue Razz Ice,0,0,10,LAFI,
DLFJEP500605,Lafi Jewels 6500 Puffs Disposable 10-Pack-Cherries Coke,All / Disposables,75.0,52.5,goods,,0.0,0,Cherries Coke,0,0,10,LAFI,
DLFJEP500606,Lafi Jewels 6500 Puffs Disposable 10-Pack-Double Apple Mint,All / Disposables,75.0,52.5,goods,,0.0,0,Double Apple Mint,0,0,10,LAFI,
DLFJEP500607,Lafi Jewels 6500 Puffs Disposable 10-Pack-Love 69,All / Disposables,75.0,52.5,goods,,0.0,0,Love 69,0,0,10,LAFI,
DLFJEP500608,Lafi Jewels 6500 Puffs Disposable 10-Pack-Lush Ice,All / Disposables,75.0,52.5,goods,,0.0,0,Lush Ice,0,0,10,LAFI,
DLFJEP500609,Lafi Jewels 6500 Puffs Disposable 10-Pack-Miami Mint,All / Disposables,75.0,52.5,goods,,0.0,0,Miami Mint,0,0,10,LAFI,
DLFJEP500610,Lafi Jewels 6500 Puffs Disposable 10-Pack-Mixed Berry Ice,All / Disposables,75.0,52.5,goods,,0.0,0,Mixed Berry Ice,0,0,10,LAFI,
DLFJEP500611,Lafi Jewels 6500 Puffs Disposable 10-Pack-Pacific Cooler,All / Disposables,75.0,52.5,goods,,0.0,0,Pacific Cooler,0,0,10,LAFI,
DLFJEP500612,Lafi Jewels 6500 Puffs Disposable 10-Pack-Pear Guava Peach,All / Disposables,75.0,52.5,goods,,0.0,0,Pear Guava Peach,0,0,10,LAFI,
DLFJEP500613,Lafi Jewels 6500 Puffs Disposable 10-Pack-Strawberry Razz Cherry,All / Disposables,75.0,52.5,goods,,0.0,0,Strawberry Razz Cherry,0,0,10,LAFI,
DLFJEP500614,Lafi Jewels 6500 Puffs Disposable 10-Pack-Watermelon HI-C,All / Disposables,75.0,52.5,goods,,0.0,0,Watermelon HI-C,0,0,10,LAFI,
DLFJEP500615,Lafi Jewels 6500 Puffs Disposable 10-Pack-White Gummy Bear,All / Disposables,75.0,52.5,goods,,0.0,0,White Gummy Bear,0,0,10,LAFI,
DFLPBP500624,Flum Pebble 6000 Puffs Rechargeable Disposable 10-Pack-Blue Energy,All / Disposables,133.0,95.0,goods,,0.0,0,Blue Energy,0,0,10,Flum,
DFLPBP500625,Flum Pebble 6000 Puffs Rechargeable Disposable 10-Pack-Cool Mint,All / Disposables,133.0,95.0,goods,,0.0,0,Cool Mint,0,0,10,Flum,
DFLPBP500626,Flum Pebble 6000 Puffs Rechargeable Disposable 10-Pack-Artic Icy,All / Disposables,133.0,95.0,goods,,0.0,0,Artic Icy,0,0,10,Flum,
DFLPBP500627,Flum Pebble 6000 Puffs Rechargeable Disposable 10-Pack-Straw Mango,All / Disposables,133.0,95.0,goods,,0.0,0,Straw Mango,0,0,10,Flum,
DLUCHP500701,Lucid Charge Disposable 7000 Puffs 10-Pack-Aloe Pineapple Ice,All / Disposables,84.99,76.0,goods,,0.0,0,Aloe Pineapple Ice,0,0,10,SHIJIN VAPOR,
DLUCHP500702,Lucid Charge Disposable 7000 Puffs 10-Pack-Sour Blueberry Punch,All / Disposables,84.99,76.0,goods,,0.0,0,Sour Blueberry Punch,0,0,10,SHIJIN VAPOR,
DLUCHP500703,Lucid Charge Disposable 7000 Puffs 10-Pack-Cool Mint,All / Disposables,84.99,76.0,goods,,0.0,0,Cool Mint,0,0,10,SHIJIN VAPOR,
DLUCHP500704,Lucid Charge Disposable 7000 Puffs 10-Pack-Dragonfruit Lychee Ice,All / Disposables,84.99,76.0,goods,,0.0,0,Dragonfruit Lychee Ice,0,0,10,SHIJIN VAPOR,
DLUCHP500705,Lucid Charge Disposable 7000 Puffs 10-Pack-Grapple Ice,All / Disposables,84.99,76.0,goods,,0.0,0,Grapple Ice,0,0,10,SHIJIN VAPOR,
DLUCHP500706,Lucid Charge Disposable 7000 Puffs 10-Pack-Kiwi Berry Ice,All / Disposables,84.99,76.0,goods,,0.0,0,Kiwi Berry Ice,0,0,10,SHIJIN VAPOR,
DLUCHP500707,Lucid Charge Disposable 7000 Puffs 10-Pack-Peach Mango Strawberry,All / Disposables,84.99,76.0,goods,,0.0,0,Peach Mango Strawberry,0,0,10,SHIJIN VAPOR,
DLUCHP500708,Lucid Charge Disposable 7000 Puffs 10-Pack-Peach Orange Cranberry,All / Disposables,84.99,76.0,goods,,0.0,0,Peach Orange Cranberry,0,0,10,SHIJIN VAPOR,
DLUCHP500709,Lucid Charge Disposable 7000 Puffs 10-Pack-Sour Strawberry Punch,All / Disposables,84.99,76.0,goods,,0.0,0,Sour Strawberry Punch,0,0,10,SHIJIN VAPOR,
DLUCHP500710,Lucid Charge Disposable 7000 Puffs 10-Pack-Sweet Tobacco,All / Disposables,84.99,76.0,goods,,0.0,0,Sweet Tobacco,0,0,10,SHIJIN VAPOR,
DEBARP000501,Elf Bar BC5000 Disposable 10-Pack 00mg-Blue Razz Ice,All / Disposables,85.0,76.0,goods,,0.0,0,Blue Razz Ice,0,0,10,Elf Bar,
DEBARP000502,Elf Bar BC5000 Disposable 10-Pack 00mg-Cranberry Grape,All / Disposables,85.0,76.0,goods,,0.0,0,Cranberry Grape,0,0,10,Elf Bar,
DEBARP000503,Elf Bar BC5000 Disposable 10-Pack 00mg-Kiwi Passionfruit Guava,All / Disposables,85.0,76.0,goods,,0.0,0,Kiwi Passionfruit Guava,0,0,10,Elf Bar,
DEBARP000504,Elf Bar BC5000 Disposable 10-Pack 00mg-Peach Mango Watermelon,All / Disposables,85.0,76.0,goods,,0.0,0,Peach Mango Watermelon,0,0,10,Elf Bar,
DEBARP000505,Elf Bar BC5000 Disposable 10-Pack 00mg-Rainbow Candy,All / Disposables,85.0,76.0,goods,,0.0,0,Rainbow Candy,0,0,10,Elf Bar,
DEBARP000506,Elf Bar BC5000 Disposable 10-Pack 00mg-Strawberry Banana,All / Disposables,85.0,76.0,goods,,0.0,0,Strawberry Banana,0,0,10,Elf Bar,
DEBARP000507,Elf Bar BC5000 Disposable 10-Pack 00mg-Strawberry Kiwi,All / Disposables,85.0,76.0,goods,,0.0,0,Strawberry Kiwi,0,0,10,Elf Bar,
DEBARP000508,Elf Bar BC5000 Disposable 10-Pack 00mg-Strawberry Mango,All / Disposables,85.0,76.0,goods,,0.0,0,Strawberry Mango,0,0,10,Elf Bar,
DEBARP000509,Elf Bar BC5000 Disposable 10-Pack 00mg-Tropical Rainbow Blast,All / Disposables,85.0,76.0,goods,,0.0,0,Tropical Rainbow Blast,0,0,10,Elf Bar,
DEBARP000510,Elf Bar BC5000 Disposable 10-Pack 00mg-Watermelon Ice,All / Disposables,85.0,76.0,goods,,0.0,0,Watermelon Ice,0,0,10,Elf Bar,
DPASPP500501,Packs Packspods 5000 Puff Disposable -5-Pack-Banana Flambe (Arctic Banana),All / Disposables,49.75,36.75,goods,,0.0,5000,Banana Flambe (Arctic Banana),0,0,5,Packwoods,
DPASPP500503,Packs Packspods 5000 Puff Disposable -5-Pack-Gelato Freeze (Cool Mint),All / Disposables,49.75,36.75,goods,810107134160,17.18,5000,Gelato Freeze (Cool Mint),0,0,5,Packwoods,
DPASPP500505,Packs Packspods 5000 Puff Disposable -5-Pack-Jelly Dulce (Grape),All / Disposables,49.75,36.75,goods,,0.0,5000,Jelly Dulce (Grape),0,0,5,Packwoods,
DPASPP500507,Packs Packspods 5000 Puff Disposable -5-Pack-Miami Haze (Watermelon Freeze),All / Disposables,49.75,36.75,goods,,0.0,5000,Miami Haze (Watermelon Freeze),0,0,5,Packwoods,
DPASPP500509,Packs Packspods 5000 Puff Disposable -5-Pack-Rainbow Sorbet (Berry Blasted Mango),All / Disposables,49.75,36.75,goods,,0.0,5000,Rainbow Sorbet (Berry Blasted Mango),0,0,5,Packwoods,
DPASPP500510,Packs Packspods 5000 Puff Disposable -5-Pack-Sour Gushers (Jungle Juice),All / Disposables,49.75,36.75,goods,,0.0,5000,Sour Gushers (Jungle Juice),0,0,5,Packwoods,
DPASPP500511,Packs Packspods 5000 Puff Disposable -5-Pack-Unicorn Sherbert (Kiwi Strawberry),All / Disposables,49.75,36.75,goods,,0.0,5000,Unicorn Sherbert (Kiwi Strawberry),0,0,5,Packwoods,
DPASPP500506,Packs Packspods 5000 Puff Disposable -5-Pack-Marshmallow Fluff (Sweet Cloud),All / Disposables,49.75,36.75,goods,,0.0,5000,Marshmallow Fluff (Sweet Cloud),0,0,5,Packwoods,
DPASPP500504,Packs Packspods 5000 Puff Disposable -5-Pack-Guava Bubblegum,All / Disposables,49.75,36.75,goods,810107134054,17.18,5000,Guava Bubblegum,0,0,5,Packwoods,
DPASPP500502,Packs Packspods 5000 Puff Disposable -5-Pack-Black Cherry Gelato (Cherry Pop),All / Disposables,49.75,36.75,goods,,0.0,5000,Black Cherry Gelato (Cherry Pop),0,0,5,Packwoods,
DPASPP500508,Packs Packspods 5000 Puff Disposable -5-Pack-Orange Creamsicle (Orange Burst),All / Disposables,49.75,36.75,goods,,0.0,5000,Orange Creamsicle (Orange Burst),0,0,5,Packwoods,
DPKEBP500530,Pod King x Elf Bar XC5000 Disposable 10-Pack-Dragon Fcuking Fab (Limited Edition),All / Disposables,135.0,79.0,goods,,0.0,0,Dragon Fcuking Fab (Limited Edition),0,0,10,Elf Bar,
DHOBOP500015,Puff HotBox 7500 Puffs Disposable 5-Pack-Strawberry Watermelon Bubblegum,All / Disposables,52.5,33.0,goods,,0.0,5000,Strawberry Watermelon Bubblegum,0,0,5,The Puff Brands,
DTYSNP500701,Tyson 2.0 Heavy Weight 7000 Puffs Disposable-10-Pack-Frozen Blueberry,All / Disposables,109.95,76.0,goods,,0.0,5000,Frozen Blueberry,0,0,10,Tyson 2.0,
DTYSNP500702,Tyson 2.0 Heavy Weight 7000 Puffs Disposable-10-Pack-Frozen Peach,All / Disposables,109.95,76.0,goods,,0.0,5000,Frozen Peach,0,0,10,Tyson 2.0,
DTYSNP500703,Tyson 2.0 Heavy Weight 7000 Puffs Disposable-10-Pack-Pineapple Mango,All / Disposables,109.95,76.0,goods,,0.0,5000,Pineapple Mango,0,0,10,Tyson 2.0,
DTYSNP500704,Tyson 2.0 Heavy Weight 7000 Puffs Disposable-10-Pack-Raspberry Watermelon,All / Disposables,109.95,76.0,goods,,0.0,5000,Raspberry Watermelon,0,0,10,Tyson 2.0,
DHOBOP500016,Puff HotBox 7500 Puffs Disposable 5-Pack-Watermelon Slushee,All / Disposables,52.5,33.0,goods,,0.0,5000,Watermelon Slushee,0,0,5,The Puff Brands,
DGVRZP500608,Raz CA6000 6000 Puffs by Geek Vape Disposable-10-Pack-Crushed Berries,All / Disposables,100.0,76.0,goods,,0.0,0,Crushed Berries,0,0,10,GeekVape,
DGVRZP500609,Raz CA6000 6000 Puffs by Geek Vape Disposable-10-Pack-Dragon Fruit Lemonade,All / Disposables,100.0,76.0,goods,,0.0,0,Dragon Fruit Lemonade,0,0,10,GeekVape,
DGVRZP500610,Raz CA6000 6000 Puffs by Geek Vape Disposable-10-Pack-Frozen Strawberry,All / Disposables,100.0,76.0,goods,,0.0,0,Frozen Strawberry,0,0,10,GeekVape,
DGVRZP500611,Raz CA6000 6000 Puffs by Geek Vape Disposable-10-Pack-Georgia Peach,All / Disposables,100.0,76.0,goods,,0.0,0,Georgia Peach,0,0,10,GeekVape,
DGVRZP500612,Raz CA6000 6000 Puffs by Geek Vape Disposable-10-Pack-Hawaii Sunset,All / Disposables,100.0,76.0,goods,,0.0,0,Hawaii Sunset,0,0,10,GeekVape,
DGVRZP500613,Raz CA6000 6000 Puffs by Geek Vape Disposable-10-Pack-Strawberry Kiwi,All / Disposables,100.0,76.0,goods,,0.0,0,Strawberry Kiwi,0,0,10,GeekVape,
DGVRZP500614,Raz CA6000 6000 Puffs by Geek Vape Disposable-10-Pack-Watermelon Ice,All / Disposables,100.0,76.0,goods,,0.0,0,Watermelon Ice,0,0,10,GeekVape,
DGVRZP500607,Raz CA6000 6000 Puffs by Geek Vape Disposable-10-Pack-Alaskan Mint,All / Disposables,100.0,76.0,goods,,0.0,0,Alaskan Mint,0,0,10,GeekVape,
DABMNP500213,Air Bar Mini 2000 Puffs Disposable 10-Pack-50 mg-Clear,All / Disposables,64.99,41.0,goods,,0.0,5000,Clear,0,0,10,Suorin,
JSVNMS352001,Sugoi Vapor Salt Series 30ML-35mg-Ninja Man,All / E-liquid,7.99,4.5,goods,752830922853,0.0,0,Ninja Man,0,0,1,Sengoku,
JSVNMS502002,Sugoi Vapor Salt Series 30ML-50mg-Ninja Man,All / E-liquid,7.99,4.5,goods,644216284603,0.0,0,Ninja Man,0,0,1,Sengoku,
DFLPBP500628,Flum Pebble 6000 Puffs Rechargeable Disposable 10-Pack-Peach Icy,All / Disposables,133.0,95.0,goods,,0.0,0,Peach Icy,0,0,10,Flum,
DFLPBP500629,Flum Pebble 6000 Puffs Rechargeable Disposable 10-Pack-Blueberry Melo,All / Disposables,133.0,95.0,goods,810105773217,24.08,0,Blueberry Melo,0,0,10,Flum,
DVENGP500001,Vapengin Neptune 8000 Puffs Disposable 5-Pack-Forest Berries,All / Disposables,20.0,22.5,goods,,0.0,5000,Forest Berries,0,0,5,Vapengin,
DVENGP500002,Vapengin Neptune 8000 Puffs Disposable 5-Pack-Green Grape Lime,All / Disposables,20.0,22.5,goods,,0.0,5000,Green Grape Lime,0,0,5,Vapengin,
DVENGP500003,Vapengin Neptune 8000 Puffs Disposable 5-Pack-Jasmine Honeydew,All / Disposables,20.0,22.5,goods,,0.0,5000,Jasmine Honeydew,0,0,5,Vapengin,
DVENGP500004,Vapengin Neptune 8000 Puffs Disposable 5-Pack-Mango Blackcurrant,All / Disposables,20.0,22.5,goods,,0.0,5000,Mango Blackcurrant,0,0,5,Vapengin,
DVENGP500005,Vapengin Neptune 8000 Puffs Disposable 5-Pack-Passion Fruit Kiwi Guava,All / Disposables,20.0,22.5,goods,,0.0,5000,Passion Fruit Kiwi Guava,0,0,5,Vapengin,
DVENGP500006,Vapengin Neptune 8000 Puffs Disposable 5-Pack-Raspberry Cherry,All / Disposables,20.0,22.5,goods,,0.0,5000,Raspberry Cherry,0,0,5,Vapengin,
DVENGP500007,Vapengin Neptune 8000 Puffs Disposable 5-Pack-Raspberry Lychee,All / Disposables,20.0,22.5,goods,,0.0,5000,Raspberry Lychee,0,0,5,Vapengin,
DVENGP500008,Vapengin Neptune 8000 Puffs Disposable 5-Pack-Sour Mixed Berries,All / Disposables,20.0,22.5,goods,,0.0,5000,Sour Mixed Berries,0,0,5,Vapengin,
DVENGP500009,Vapengin Neptune 8000 Puffs Disposable 5-Pack-Strawberry Watermelon,All / Disposables,20.0,22.5,goods,,0.0,5000,Strawberry Watermelon,0,0,5,Vapengin,
DVENGP500010,Vapengin Neptune 8000 Puffs Disposable 5-Pack-Strawberry Yogurt,All / Disposables,20.0,22.5,goods,,0.0,5000,Strawberry Yogurt,0,0,5,Vapengin,
DFLPBS500610,Flum Pebble 6000 Puffs Rechargeable Single Disposable-Aloe Grape,All / Disposables,13.95,9.6,goods,810105771039,2.3,5000,Aloe Grape,0,0,1,Flum,
DFLPBS500612,Flum Pebble 6000 Puffs Rechargeable Single Disposable-Apple Grapefruit,All / Disposables,11.75,9.6,goods,810105772081,2.3,5000,Apple Grapefruit,0,0,1,Flum,
DFLPBS500626,Flum Pebble 6000 Puffs Rechargeable Single Disposable-Artic Icy,All / Disposables,11.75,9.6,goods,810105772968,2.3,5000,Artic Icy,0,0,1,Flum,
DFLPBS500601,Flum Pebble 6000 Puffs Rechargeable Single Disposable-Berrymelon Icy,All / Disposables,11.75,9.6,goods,810105771213,2.3,5000,Berrymelon Icy,0,0,1,Flum,
DFLPBS500620,Flum Pebble 6000 Puffs Rechargeable Single Disposable-Blanco Grapefruit,All / Disposables,11.75,9.6,goods,810105773156,2.3,5000,Blanco Grapefruit,0,0,1,Flum,
DFLPBS500624,Flum Pebble 6000 Puffs Rechargeable Single Disposable-Blue Energy,All / Disposables,11.75,9.6,goods,810105773125,2.3,5000,Blue Energy,0,0,1,Flum,
DFLPBS500602,Flum Pebble 6000 Puffs Rechargeable Single Disposable-Blueberry Mint,All / Disposables,11.75,9.6,goods,810105771060,2.3,5000,Blueberry Mint,0,0,1,Flum,
DFLPBS500616,Flum Pebble 6000 Puffs Rechargeable Single Disposable-Cherry Berry,All / Disposables,11.75,9.6,goods,810105772470,2.3,5000,Cherry Berry,0,0,1,Flum,
DFLPBS500609,Flum Pebble 6000 Puffs Rechargeable Single Disposable-Clear,All / Disposables,11.75,9.6,goods,810105771008,2.3,5000,Clear,0,0,1,Flum,
DFLPBS500625,Flum Pebble 6000 Puffs Rechargeable Single Disposable-Cool Mint,All / Disposables,11.75,9.6,goods,810105772869,2.3,5000,Cool Mint,0,0,1,Flum,
DFLPBS500621,Flum Pebble 6000 Puffs Rechargeable Single Disposable-Cranberry Grape,All / Disposables,13.95,9.6,goods,,0.0,5000,Cranberry Grape,0,0,1,Flum,
DFLPBS500603,Flum Pebble 6000 Puffs Rechargeable Single Disposable-Luscious Watermelon,All / Disposables,11.75,9.6,goods,810105771183,2.3,5000,Luscious Watermelon,0,0,1,Flum,
DFLPBS500618,Flum Pebble 6000 Puffs Rechargeable Single Disposable-Mango Icy,All / Disposables,11.75,9.6,goods,810105772531,2.3,5000,Mango Icy,0,0,1,Flum,
DFLPBS500613,Flum Pebble 6000 Puffs Rechargeable Single Disposable-Matcha,All / Disposables,11.75,9.6,goods,810105772142,2.3,5000,Matcha,0,0,1,Flum,
DFLPBS500622,Flum Pebble 6000 Puffs Rechargeable Single Disposable-Melo Ice Cream,All / Disposables,11.75,9.6,goods,810105773095,2.3,5000,Melo Ice Cream,0,0,1,Flum,
DFLPBS500608,Flum Pebble 6000 Puffs Rechargeable Single Disposable-Menthol,All / Disposables,11.75,9.6,goods,810105771244,2.3,5000,Menthol,0,0,1,Flum,
DFLPBS500617,Flum Pebble 6000 Puffs Rechargeable Single Disposable-Passion Grape,All / Disposables,13.95,9.6,goods,,0.0,5000,Passion Grape,0,0,1,Flum,
DFLPBS500604,Flum Pebble 6000 Puffs Rechargeable Single Disposable-Passion Kiwi,All / Disposables,11.75,9.6,goods,810105771091,2.3,5000,Passion Kiwi,0,0,1,Flum,
DFLPBS500628,Flum Pebble 6000 Puffs Rechargeable Single Disposable-Peach Icy,All / Disposables,11.75,9.6,goods,810105773194,2.3,5000,Peach Icy,0,0,1,Flum,
DFLPBS500611,Flum Pebble 6000 Puffs Rechargeable Single Disposable-Peach Orange,All / Disposables,13.95,9.6,goods,810105772111,0.0,5000,Peach Orange,0,0,1,Flum,
DFLPBS500605,Flum Pebble 6000 Puffs Rechargeable Single Disposable-Spearmint,All / Disposables,11.75,9.6,goods,810105771152,2.3,5000,Spearmint,0,0,1,Flum,
DFLPBS500627,Flum Pebble 6000 Puffs Rechargeable Single Disposable-Strawberry Mango,All / Disposables,11.75,9.6,goods,810105773002,2.3,5000,Strawberry Mango,0,0,1,Flum,
DFLPBS500607,Flum Pebble 6000 Puffs Rechargeable Single Disposable-Strawberry Coconut,All / Disposables,11.75,9.6,goods,810105770889,2.3,5000,Strawberry Coconut,0,0,1,Flum,
DFLPBS500619,Flum Pebble 6000 Puffs Rechargeable Single Disposable-Strawmelon,All / Disposables,11.75,9.6,goods,810105772562,2.3,5000,Strawmelon,0,0,1,Flum,
DFLPBS500606,Flum Pebble 6000 Puffs Rechargeable Single Disposable-Strawmelon Apple,All / Disposables,11.75,9.6,goods,810105771121,2.3,5000,Strawmelon Apple,0,0,1,Flum,
DFLPBS500614,Flum Pebble 6000 Puffs Rechargeable Single Disposable-Vanilla Ice Cream,All / Disposables,11.75,9.6,goods,810105772203,2.3,5000,Vanilla Ice Cream,0,0,1,Flum,
DFLPBS500623,Flum Pebble 6000 Puffs Rechargeable Single Disposable-White Gummy,All / Disposables,11.75,9.6,goods,810105773033,2.3,5000,White Gummy,0,0,1,Flum,
DSWEAP500816,SnowWolf Ease 8000 Puffs Disposable 10-Pack-Blue Cotton Candy,All / Disposables,74.95,55.0,goods,,0.0,5000,Blue Cotton Candy,0,0,10,SnowWolf,
DSWEAP500817,SnowWolf Ease 8000 Puffs Disposable 10-Pack-Blue Razz,All / Disposables,74.95,55.0,goods,,0.0,5000,Blue Razz,0,0,10,SnowWolf,
DSWEAP500818,SnowWolf Ease 8000 Puffs Disposable 10-Pack-Clear,All / Disposables,74.95,55.0,goods,,0.0,5000,Clear,0,0,10,SnowWolf,
DSWEAP500819,SnowWolf Ease 8000 Puffs Disposable 10-Pack-Lush Ice,All / Disposables,74.95,55.0,goods,,0.0,5000,Lush Ice,0,0,10,SnowWolf,
DSWEAP500820,SnowWolf Ease 8000 Puffs Disposable 10-Pack-Pineapple Coconut Ice,All / Disposables,74.95,55.0,goods,,0.0,5000,Pineapple Coconut Ice,0,0,10,SnowWolf,
DSWEAP500822,SnowWolf Ease 8000 Puffs Disposable 10-Pack-Triple Berry,All / Disposables,74.95,0.0,goods,,0.0,0,Triple Berry,0,0,10,SnowWolf,
DFLPBP500630,Flum Pebble 6000 Puffs Rechargeable Disposable 10-Pack-Icy Mint,All / Disposables,133.0,95.0,goods,,0.0,0,Icy Mint,0,0,10,Flum,
DFLPBP500631,Flum Pebble 6000 Puffs Rechargeable Disposable 10-Pack-Tobacco,All / Disposables,133.0,95.0,goods,,0.0,0,Tobacco,0,0,10,Flum,
